GeneID	TranscriptID	ProteinID
LOC108632696	XM_026810653.1	XP_026666454.1
LOC108632697	XM_018037423.2	XP_017892912.1
LOC108632697	XM_026810673.1	XP_026666474.1
LOC108632697	XM_026810674.1	XP_026666475.1
LOC108632698	XM_018037424.2	XP_017892913.1
LOC108632698	XM_026819845.1	XP_026675646.1
LOC108632699	XM_018037425.2	XP_017892914.1
LOC108632699	XM_026819846.1	XP_026675647.1
LOC108632700	XM_026810676.1	XP_026666477.1
LOC108632700	XM_026810677.1	XP_026666478.1
LOC108632700	XM_026810678.1	XP_026666479.1
LOC108632701	XM_018037427.2	XP_017892916.1
LOC108632702	XM_018037431.2	XP_017892920.1
LOC108632703	XM_018037429.2	XP_017892918.1
LOC108632703	XM_026810660.1	XP_026666461.1
LOC108632704	XM_018037430.2	XP_017892919.1
LOC108632704	XM_026810665.1	XP_026666466.1
LOC108632704	XM_026810666.1	XP_026666467.1
LOC108632704	XM_026810667.1	XP_026666468.1
LOC108632704	XM_026810668.1	XP_026666469.1
LOC108632704	XM_026810669.1	XP_026666470.1
LOC108632705	XM_018037432.2	XP_017892921.1
LOC108632705	XM_018037435.2	XP_017892924.1
LOC108632705	XM_018037436.2	XP_017892925.1
LOC108632705	XM_026819851.1	XP_026675652.1
LOC108632705	XM_026819852.1	XP_026675653.1
LOC108632705	XM_026819853.1	XP_026675654.1
LOC108632705	XM_026819854.1	XP_026675655.1
LOC108632706	XM_018037437.2	XP_017892926.2
LOC108632706	XM_026810655.1	XP_026666456.1
LOC108632706	XM_026810656.1	XP_026666457.1
LOC108632706	XM_026810657.1	XP_026666458.1
LOC108632706	XM_026810659.1	XP_026666460.1
LOC108632707	XM_018037438.2	XP_017892927.1
LOC108632708	XM_018037440.2	XP_017892929.1
LOC108632708	XM_018037441.2	XP_017892930.1
LOC108632709	XM_018037445.2	XP_017892934.1
LOC108632709	XM_018037451.2	XP_017892940.1
LOC108632709	XM_026810749.1	XP_026666550.1
LOC108632710	XM_018037442.2	XP_017892931.1
LOC108632710	XM_018037443.2	XP_017892932.1
LOC108632710	XM_018037444.2	XP_017892933.1
LOC108632710	XM_018037446.2	XP_017892935.1
LOC108632710	XM_026810670.1	XP_026666471.1
LOC108632710	XM_026810671.1	XP_026666472.1
LOC108632711	XM_018037447.2	XP_017892936.1
LOC108632711	XM_026819839.1	XP_026675640.1
LOC108632711	XM_026819840.1	XP_026675641.1
LOC108632711	XM_026819841.1	XP_026675642.1
LOC108632712	XM_018037448.2	XP_017892937.1
LOC108632713	XM_026810686.1	XP_026666487.1
LOC108632714	XM_018037450.2	XP_017892939.1
LOC108632714	XM_018037452.2	XP_017892941.1
LOC108632714	XM_018037453.2	XP_017892942.1
LOC108632715	XM_026810689.1	XP_026666490.1
LOC108632716	XM_018037455.2	XP_017892944.1
LOC108632717	XM_026810690.1	XP_026666491.1
LOC108632717	XM_026810691.1	XP_026666492.1
LOC108632717	XM_026810692.1	XP_026666493.1
LOC108632718	XM_018037457.2	XP_017892946.1
LOC108632718	XM_026810693.1	XP_026666494.1
LOC108632720	XM_026810694.1	XP_026666495.1
LOC108632721	XM_018037461.2	XP_017892950.1
LOC108632721	XM_018037462.2	XP_017892951.1
LOC108632721	XM_018037463.2	XP_017892952.1
LOC108632722	XM_026810696.1	XP_026666497.1
LOC108632723	XM_026810695.1	XP_026666496.1
LOC108632724	XM_018037467.2	XP_017892956.2
LOC108632725	XM_018037471.2	XP_017892960.1
LOC108632725	XM_026810714.1	XP_026666515.1
LOC108632725	XM_026810718.1	XP_026666519.1
LOC108632726	XM_018037469.2	XP_017892958.1
LOC108632727	XM_018037470.1	XP_017892959.1
LOC108632728	XM_018037472.2	XP_017892961.2
LOC108632729	XM_018037473.2	XP_017892962.1
LOC108632730	XM_018037474.2	XP_017892963.2
LOC108632731	XM_018037475.2	XP_017892964.1
LOC108632731	XM_018037477.2	XP_017892966.1
LOC108632731	XM_018037479.2	XP_017892968.1
LOC108632731	XM_026810699.1	XP_026666500.1
LOC108632731	XM_026810700.1	XP_026666501.1
LOC108632731	XM_026810701.1	XP_026666502.1
LOC108632732	XM_018037485.2	XP_017892974.2
LOC108632732	XM_026810726.1	XP_026666527.1
LOC108632732	XM_026810729.1	XP_026666530.1
LOC108632733	XM_018037480.2	XP_017892969.1
LOC108632733	XM_018037481.2	XP_017892970.1
LOC108632733	XM_018037482.2	XP_017892971.1
LOC108632733	XM_018037483.2	XP_017892972.1
LOC108632733	XM_018037484.2	XP_017892973.1
LOC108632733	XM_026810703.1	XP_026666504.1
LOC108632734	XM_018037486.2	XP_017892975.1
LOC108632734	XM_018037487.2	XP_017892976.1
LOC108632734	XM_018037488.2	XP_017892977.1
LOC108632735	XM_018037489.2	XP_017892978.1
LOC108632736	XM_018037490.2	XP_017892979.2
LOC108632737	XM_018037491.2	XP_017892980.1
LOC108632737	XM_018037492.2	XP_017892981.1
LOC108632737	XM_026810698.1	XP_026666499.1
LOC108632738	XM_018037493.2	XP_017892982.1
LOC108632739	XM_026810755.1	XP_026666556.1
LOC108632740	XM_018037494.2	XP_017892983.1
LOC108632741	XM_018037495.2	XP_017892984.2
LOC108632742	XM_018037496.2	XP_017892985.1
LOC108632743	XM_026810709.1	XP_026666510.1
LOC108632744	XM_018037499.2	XP_017892988.1
LOC108632745	XM_026810730.1	XP_026666531.1
LOC108632746	XM_018037501.2	XP_017892990.2
LOC108632747	XM_026810719.1	XP_026666520.1
LOC108632747	XM_026810720.1	XP_026666521.1
LOC108632748	XM_018037503.2	XP_017892992.1
LOC108632749	XM_018037504.2	XP_017892993.1
LOC108632749	XM_018037505.2	XP_017892994.1
LOC108632749	XM_018037506.2	XP_017892995.1
LOC108632750	XM_018037508.2	XP_017892997.1
LOC108632751	XM_018037507.2	XP_017892996.1
LOC108632751	XM_026810707.1	XP_026666508.1
LOC108632752	XM_018037509.2	XP_017892998.1
LOC108632753	XM_018037510.2	XP_017892999.1
LOC108632753	XM_018037514.2	XP_017893003.1
LOC108632753	XM_018037516.2	XP_017893005.1
LOC108632753	XM_018037517.2	XP_017893006.1
LOC108632753	XM_018037518.2	XP_017893007.1
LOC108632753	XM_026810713.1	XP_026666514.1
LOC108632753	XR_003388665.1	
LOC108632754	XM_018037523.2	XP_017893012.1
LOC108632754	XM_018037540.2	XP_017893029.1
LOC108632754	XM_018037548.2	XP_017893037.1
LOC108632755	XM_018037519.2	XP_017893008.1
LOC108632755	XM_018037520.2	XP_017893009.1
LOC108632755	XM_026810715.1	XP_026666516.1
LOC108632755	XM_026810716.1	XP_026666517.1
LOC108632755	XM_026810717.1	XP_026666518.1
LOC108632756	XM_018037522.2	XP_017893011.1
LOC108632756	XM_026810721.1	XP_026666522.1
LOC108632757	XM_018037524.2	XP_017893013.1
LOC108632757	XM_026810704.1	XP_026666505.1
LOC108632758	XM_018037525.2	XP_017893014.1
LOC108632758	XM_018037526.2	XP_017893015.1
LOC108632759	XM_018037527.2	XP_017893016.1
LOC108632759	XM_026810708.1	XP_026666509.1
LOC108632760	XM_018037529.2	XP_017893018.1
LOC108632761	XM_018037530.2	XP_017893019.1
LOC108632762	XM_018037532.2	XP_017893021.1
LOC108632762	XM_018037533.2	XP_017893022.1
LOC108632762	XM_018037534.2	XP_017893023.1
LOC108632763	XM_026810732.1	XP_026666533.1
LOC108632764	XM_018037537.2	XP_017893026.1
LOC108632764	XM_018037538.2	XP_017893027.1
LOC108632765	XM_018037539.2	XP_017893028.1
LOC108632766	XM_018037542.2	XP_017893031.1
LOC108632767	XM_018037543.2	XP_017893032.1
LOC108632768	XM_018037544.2	XP_017893033.1
LOC108632768	XM_026810722.1	XP_026666523.1
LOC108632769	XM_018037545.2	XP_017893034.1
LOC108632769	XM_026810723.1	XP_026666524.1
LOC108632769	XM_026810724.1	XP_026666525.1
LOC108632770	XM_018037546.2	XP_017893035.1
LOC108632770	XM_026810728.1	XP_026666529.1
LOC108632771	XM_018037547.2	XP_017893036.1
LOC108632772	XM_018037549.2	XP_017893038.1
LOC108632772	XM_018037550.2	XP_017893039.1
LOC108632773	XM_018037551.2	XP_017893040.1
LOC108632773	XM_026810706.1	XP_026666507.1
LOC108632774	XM_018037552.2	XP_017893041.1
LOC108632775	XM_018037554.2	XP_017893043.1
LOC108632776	XM_018037555.2	XP_017893044.1
LOC108632776	XM_018037556.2	XP_017893045.1
LOC108632776	XM_018037557.2	XP_017893046.1
LOC108632776	XM_018037558.2	XP_017893047.1
LOC108632776	XM_018037559.2	XP_017893048.1
LOC108632776	XM_018037560.2	XP_017893049.1
LOC108632777	XM_018037562.2	XP_017893051.1
LOC108632777	XM_018037572.2	XP_017893061.1
LOC108632778	XM_018037561.2	XP_017893050.1
LOC108632778	XM_018037563.2	XP_017893052.1
LOC108632778	XM_018037564.2	XP_017893053.1
LOC108632778	XM_018037565.2	XP_017893054.1
LOC108632778	XM_018037566.2	XP_017893055.1
LOC108632778	XM_018037567.2	XP_017893056.1
LOC108632778	XM_018037569.2	XP_017893058.1
LOC108632779	XM_018037570.2	XP_017893059.1
LOC108632779	XM_018037571.2	XP_017893060.1
LOC108632780	XM_018037573.2	XP_017893062.1
LOC108632780	XM_018037574.2	XP_017893063.1
LOC108632780	XM_026810710.1	XP_026666511.1
LOC108632780	XM_026810711.1	XP_026666512.1
LOC108632780	XM_026810712.1	XP_026666513.1
LOC108632781	XM_018037575.2	XP_017893064.1
LOC108632781	XM_026810733.1	XP_026666534.1
LOC108632782	XM_018037577.2	XP_017893066.1
LOC108632783	XM_018037578.1	XP_017893067.1
LOC108632784	XR_003388676.1	
LOC108632785	XM_018037582.2	XP_017893071.1
LOC108632785	XM_026810771.1	XP_026666572.1
LOC108632785	XR_001916985.2	
LOC108632785	XR_003388685.1	
LOC108632786	XM_018037580.2	XP_017893069.1
LOC108632787	XM_018037581.2	XP_017893070.2
LOC108632788	XM_026810736.1	XP_026666537.1
LOC108632788	XM_026810737.1	XP_026666538.1
LOC108632789	XR_001916983.2	
LOC108632790	XM_026810738.1	XP_026666539.1
LOC108632791	XM_018037585.2	XP_017893074.1
LOC108632791	XM_018037586.2	XP_017893075.1
LOC108632792	XR_001916984.2	
LOC108632793	XM_018037587.2	XP_017893076.1
LOC108632793	XM_018037588.2	XP_017893077.1
LOC108632794	XM_018037589.2	XP_017893078.1
LOC108632795	XM_018037590.2	XP_017893079.1
LOC108632795	XM_026810739.1	XP_026666540.1
LOC108632796	XM_018037591.2	XP_017893080.1
LOC108632797	XM_018037592.2	XP_017893081.1
LOC108632798	XM_018037596.2	XP_017893085.1
LOC108632798	XM_018037606.2	XP_017893095.1
LOC108632798	XM_018037616.2	XP_017893105.1
LOC108632798	XM_018037623.2	XP_017893112.1
LOC108632798	XM_018037639.2	XP_017893128.1
LOC108632798	XM_018037647.2	XP_017893136.1
LOC108632798	XM_018037657.2	XP_017893146.1
LOC108632798	XM_026810685.1	XP_026666486.1
LOC108632798	XM_026810697.1	XP_026666498.1
LOC108632798	XM_026810702.1	XP_026666503.1
LOC108632798	XM_026810705.1	XP_026666506.1
LOC108632799	XM_018037594.2	XP_017893083.1
LOC108632800	XM_018037595.2	XP_017893084.1
LOC108632800	XM_018037597.2	XP_017893086.1
LOC108632800	XM_018037598.2	XP_017893087.1
LOC108632800	XM_018037600.2	XP_017893089.1
LOC108632800	XM_026810742.1	XP_026666543.1
LOC108632800	XM_026810743.1	XP_026666544.1
LOC108632800	XM_026810744.1	XP_026666545.1
LOC108632801	XM_018037601.2	XP_017893090.1
LOC108632802	XM_018037602.2	XP_017893091.1
LOC108632802	XM_018037603.1	XP_017893092.1
LOC108632803	XM_026810741.1	XP_026666542.1
LOC108632804	XM_018037608.2	XP_017893097.1
LOC108632804	XM_018037609.2	XP_017893098.1
LOC108632804	XM_018037610.2	XP_017893099.1
LOC108632804	XM_018037611.2	XP_017893100.1
LOC108632804	XM_018037612.2	XP_017893101.1
LOC108632804	XM_018037613.2	XP_017893102.1
LOC108632804	XM_018037615.2	XP_017893104.1
LOC108632804	XM_018037617.2	XP_017893106.1
LOC108632805	XM_018037618.2	XP_017893107.1
LOC108632806	XM_018037619.2	XP_017893108.2
LOC108632807	XM_018037620.2	XP_017893109.1
LOC108632808	XM_018037621.2	XP_017893110.1
LOC108632809	XM_018037622.2	XP_017893111.1
LOC108632810	XM_026810750.1	XP_026666551.1
LOC108632811	XM_018037625.2	XP_017893114.1
LOC108632811	XM_026810746.1	XP_026666547.1
LOC108632811	XM_026810747.1	XP_026666548.1
LOC108632811	XM_026810748.1	XP_026666549.1
LOC108632811	XR_003388679.1	
LOC108632811	XR_003388680.1	
LOC108632812	XM_018037626.2	XP_017893115.2
LOC108632813	XM_018037627.2	XP_017893116.1
LOC108632814	XM_018037628.2	XP_017893117.1
LOC108632815	XM_018037629.2	XP_017893118.1
LOC108632815	XM_026810752.1	XP_026666553.1
LOC108632815	XM_026810753.1	XP_026666554.1
LOC108632815	XM_026810754.1	XP_026666555.1
LOC108632816	XM_026810751.1	XP_026666552.1
LOC108632817	XM_026810764.1	XP_026666565.1
LOC108632818	XM_026810758.1	XP_026666559.1
LOC108632819	XM_018037635.2	XP_017893124.1
LOC108632820	XM_018037636.2	XP_017893125.1
LOC108632820	XM_018037637.2	XP_017893126.1
LOC108632820	XM_026810759.1	XP_026666560.1
LOC108632820	XM_026810760.1	XP_026666561.1
LOC108632821	XM_018037638.2	XP_017893127.1
LOC108632822	XM_018037640.2	XP_017893129.1
LOC108632822	XM_018037641.2	XP_017893130.1
LOC108632822	XM_018037642.2	XP_017893131.1
LOC108632822	XM_018037643.2	XP_017893132.1
LOC108632822	XM_026810761.1	XP_026666562.1
LOC108632823	XM_018037644.2	XP_017893133.1
LOC108632824	XM_018037645.2	XP_017893134.1
LOC108632824	XM_026810762.1	XP_026666563.1
LOC108632824	XM_026810763.1	XP_026666564.1
LOC108632825	XM_018037646.2	XP_017893135.1
LOC108632826	XM_018037649.2	XP_017893138.1
LOC108632826	XM_026810756.1	XP_026666557.1
LOC108632827	XM_018037652.2	XP_017893141.1
LOC108632827	XM_026810757.1	XP_026666558.1
LOC108632828	XM_018037653.2	XP_017893142.1
LOC108632828	XM_018037656.2	XP_017893145.1
LOC108632830	XM_018037658.2	XP_017893147.2
LOC108632831	XM_018037659.2	XP_017893148.1
LOC108632832	XM_018037660.2	XP_017893149.1
LOC108632833	XM_018037664.2	XP_017893153.1
LOC108632834	XM_026810786.1	XP_026666587.1
LOC108632834	XM_026810787.1	XP_026666588.1
LOC108632834	XM_026810788.1	XP_026666589.1
LOC108632834	XM_026810789.1	XP_026666590.1
LOC108632835	XM_026810812.1	XP_026666613.1
LOC108632836	XM_018037663.2	XP_017893152.1
LOC108632837	XM_026810853.1	XP_026666654.1
LOC108632838	XM_026810854.1	XP_026666655.1
LOC108632839	XM_018037667.2	XP_017893156.1
LOC108632840	XM_018037668.2	XP_017893157.1
LOC108632841	XM_018037669.1	XP_017893158.1
LOC108632842	XM_026810855.1	XP_026666656.1
LOC108632843	XM_026810814.1	XP_026666615.1
LOC108632843	XM_026810815.1	XP_026666616.1
LOC108632843	XM_026810816.1	XP_026666617.1
LOC108632843	XM_026810817.1	XP_026666618.1
LOC108632843	XM_026810818.1	XP_026666619.1
LOC108632843	XM_026810819.1	XP_026666620.1
LOC108632843	XM_026810821.1	XP_026666622.1
LOC108632843	XM_026810822.1	XP_026666623.1
LOC108632843	XM_026810823.1	XP_026666624.1
LOC108632843	XM_026810824.1	XP_026666625.1
LOC108632843	XM_026810825.1	XP_026666626.1
LOC108632844	XM_026810832.1	XP_026666633.1
LOC108632846	XM_018037673.2	XP_017893162.1
LOC108632847	XM_018037674.2	XP_017893163.1
LOC108632848	XM_018037676.2	XP_017893165.1
LOC108632849	XM_018037677.2	XP_017893166.1
LOC108632849	XM_026810768.1	XP_026666569.1
LOC108632850	XM_018037678.2	XP_017893167.1
LOC108632850	XM_018037679.2	XP_017893168.1
LOC108632851	XM_018037680.2	XP_017893169.1
LOC108632851	XM_018037681.2	XP_017893170.1
LOC108632851	XM_018037682.2	XP_017893171.1
LOC108632851	XM_026810799.1	XP_026666600.1
LOC108632852	XM_018037683.2	XP_017893172.1
LOC108632853	XM_018037687.2	XP_017893176.1
LOC108632854	XM_018037684.2	XP_017893173.1
LOC108632854	XM_026810778.1	XP_026666579.1
LOC108632855	XM_026810797.1	XP_026666598.1
LOC108632856	XM_026810838.1	XP_026666639.1
LOC108632856	XM_026810839.1	XP_026666640.1
LOC108632856	XM_026810840.1	XP_026666641.1
LOC108632857	XM_018037688.2	XP_017893177.1
LOC108632857	XM_026810841.1	XP_026666642.1
LOC108632858	XM_018037689.2	XP_017893178.1
LOC108632859	XM_018037690.2	XP_017893179.1
LOC108632859	XM_018037691.2	XP_017893180.1
LOC108632860	XM_018037693.2	XP_017893182.1
LOC108632861	XM_018037694.2	XP_017893183.1
LOC108632861	XM_018037695.2	XP_017893184.1
LOC108632861	XM_018037696.2	XP_017893185.1
LOC108632862	XM_018037699.2	XP_017893188.1
LOC108632863	XM_018037697.2	XP_017893186.1
LOC108632864	XM_018037698.2	XP_017893187.1
LOC108632864	XM_026810829.1	XP_026666630.1
LOC108632865	XM_018037700.2	XP_017893189.1
LOC108632866	XM_018037701.2	XP_017893190.1
LOC108632867	XM_018037702.2	XP_017893191.1
LOC108632867	XM_018037703.2	XP_017893192.1
LOC108632868	XM_018037704.2	XP_017893193.2
LOC108632868	XM_026810801.1	XP_026666602.1
LOC108632869	XM_018037705.2	XP_017893194.1
LOC108632870	XM_018037706.2	XP_017893195.1
LOC108632871	XR_001916986.2	
LOC108632873	XM_018037707.2	XP_017893196.1
LOC108632873	XM_018037708.2	XP_017893197.1
LOC108632873	XM_018037710.2	XP_017893199.1
LOC108632874	XM_018037754.2	XP_017893243.1
LOC108632874	XM_026813643.1	XP_026669444.1
LOC108632875	XM_018037711.2	XP_017893200.1
LOC108632875	XM_018037713.2	XP_017893202.1
LOC108632875	XM_018037715.2	XP_017893204.1
LOC108632875	XM_018037716.2	XP_017893205.1
LOC108632875	XM_026810842.1	XP_026666643.1
LOC108632875	XM_026810844.1	XP_026666645.1
LOC108632875	XM_026810845.1	XP_026666646.1
LOC108632875	XM_026810846.1	XP_026666647.1
LOC108632875	XM_026810847.1	XP_026666648.1
LOC108632875	XM_026810848.1	XP_026666649.1
LOC108632875	XM_026810849.1	XP_026666650.1
LOC108632875	XM_026810850.1	XP_026666651.1
LOC108632875	XM_026810851.1	XP_026666652.1
LOC108632876	XM_018037719.2	XP_017893208.1
LOC108632876	XM_018037720.2	XP_017893209.1
LOC108632876	XM_026810860.1	XP_026666661.1
LOC108632876	XM_026810861.1	XP_026666662.1
LOC108632876	XM_026810863.1	XP_026666664.1
LOC108632876	XM_026810864.1	XP_026666665.1
LOC108632876	XM_026810865.1	XP_026666666.1
LOC108632876	XM_026810866.1	XP_026666667.1
LOC108632877	XM_026810800.1	XP_026666601.1
LOC108632878	XM_018037721.2	XP_017893210.1
LOC108632878	XM_018037722.2	XP_017893211.1
LOC108632878	XM_026810813.1	XP_026666614.1
LOC108632879	XM_018037725.2	XP_017893214.1
LOC108632879	XM_026810826.1	XP_026666627.1
LOC108632879	XM_026810827.1	XP_026666628.1
LOC108632879	XM_026810828.1	XP_026666629.1
LOC108632880	XM_018037727.2	XP_017893216.1
LOC108632881	XM_018037728.2	XP_017893217.1
LOC108632881	XM_018037729.2	XP_017893218.1
LOC108632881	XM_018037730.2	XP_017893219.1
LOC108632882	XM_018037731.2	XP_017893220.1
LOC108632882	XM_018037732.2	XP_017893221.1
LOC108632883	XM_018037738.2	XP_017893227.1
LOC108632884	XM_018037733.2	XP_017893222.2
LOC108632885	XM_018037739.2	XP_017893228.1
LOC108632886	XM_018037740.2	XP_017893229.1
LOC108632886	XM_026810802.1	XP_026666603.1
LOC108632886	XM_026810803.1	XP_026666604.1
LOC108632886	XM_026810804.1	XP_026666605.1
LOC108632887	XM_018037743.2	XP_017893232.1
LOC108632888	XM_018037744.2	XP_017893233.1
LOC108632888	XM_026810780.1	XP_026666581.1
LOC108632888	XM_026810781.1	XP_026666582.1
LOC108632889	XM_026810856.1	XP_026666657.1
LOC108632890	XM_018037749.2	XP_017893238.1
LOC108632890	XM_018037759.2	XP_017893248.1
LOC108632890	XM_026811109.1	XP_026666910.1
LOC108632891	XM_018037746.2	XP_017893235.1
LOC108632891	XM_026810783.1	XP_026666584.1
LOC108632892	XM_018037747.2	XP_017893236.1
LOC108632893	XM_018037748.2	XP_017893237.1
LOC108632894	XM_018037750.2	XP_017893239.1
LOC108632894	XM_026810836.1	XP_026666637.1
LOC108632895	XM_018037751.2	XP_017893240.1
LOC108632895	XM_018037752.2	XP_017893241.1
LOC108632895	XM_018037753.2	XP_017893242.1
LOC108632896	XM_026810837.1	XP_026666638.1
LOC108632897	XM_026810805.1	XP_026666606.1
LOC108632897	XM_026810806.1	XP_026666607.1
LOC108632897	XM_026810807.1	XP_026666608.1
LOC108632897	XM_026810808.1	XP_026666609.1
LOC108632897	XM_026810809.1	XP_026666610.1
LOC108632897	XM_026810810.1	XP_026666611.1
LOC108632897	XM_026810811.1	XP_026666612.1
LOC108632898	XM_018037760.2	XP_017893249.1
LOC108632899	XM_018037761.2	XP_017893250.1
LOC108632899	XM_018037762.2	XP_017893251.1
LOC108632899	XM_018037763.2	XP_017893252.1
LOC108632899	XM_018037764.2	XP_017893253.1
LOC108632899	XM_018037765.2	XP_017893254.1
LOC108632899	XM_026810790.1	XP_026666591.1
LOC108632900	XM_018037766.2	XP_017893255.1
LOC108632901	XM_018037767.2	XP_017893256.1
LOC108632901	XM_018037768.2	XP_017893257.1
LOC108632901	XM_018037769.2	XP_017893258.1
LOC108632901	XM_026810767.1	XP_026666568.1
LOC108632902	XM_018037773.2	XP_017893262.1
LOC108632902	XM_018037781.2	XP_017893270.1
LOC108632903	XM_018037770.2	XP_017893259.1
LOC108632903	XM_018037771.2	XP_017893260.1
LOC108632903	XM_018037772.2	XP_017893261.1
LOC108632903	XM_026810774.1	XP_026666575.1
LOC108632903	XM_026810775.1	XP_026666576.1
LOC108632904	XM_018037774.2	XP_017893263.1
LOC108632904	XM_026810835.1	XP_026666636.1
LOC108632905	XM_018037775.2	XP_017893264.1
LOC108632906	XM_018037777.2	XP_017893266.1
LOC108632906	XM_026810769.1	XP_026666570.1
LOC108632906	XM_026810770.1	XP_026666571.1
LOC108632906	XM_026810772.1	XP_026666573.1
LOC108632907	XM_018037778.2	XP_017893267.1
LOC108632908	XM_018037779.2	XP_017893268.1
LOC108632908	XM_026810785.1	XP_026666586.1
LOC108632909	XM_018037780.2	XP_017893269.1
LOC108632909	XM_026810792.1	XP_026666593.1
LOC108632909	XM_026810793.1	XP_026666594.1
LOC108632909	XM_026810794.1	XP_026666595.1
LOC108632909	XM_026810795.1	XP_026666596.1
LOC108632910	XM_018037782.2	XP_017893271.1
LOC108632910	XM_018037783.2	XP_017893272.1
LOC108632910	XM_018037784.2	XP_017893273.1
LOC108632910	XM_018037785.2	XP_017893274.1
LOC108632910	XM_018037786.2	XP_017893275.1
LOC108632911	XM_018037787.2	XP_017893276.1
LOC108632911	XM_026810858.1	XP_026666659.1
LOC108632912	XM_018037788.2	XP_017893277.1
LOC108632913	XM_018037789.2	XP_017893278.1
LOC108632914	XM_018037794.2	XP_017893283.1
LOC108632914	XM_018037802.2	XP_017893291.1
LOC108632914	XM_026810985.1	XP_026666786.1
LOC108632915	XM_018037790.2	XP_017893279.1
LOC108632916	XM_018037791.2	XP_017893280.2
LOC108632917	XM_018037795.2	XP_017893284.1
LOC108632918	XM_018037796.2	XP_017893285.1
LOC108632918	XM_018037797.2	XP_017893286.1
LOC108632919	XM_018037798.2	XP_017893287.1
LOC108632919	XM_018037799.2	XP_017893288.1
LOC108632920	XR_001916988.2	
LOC108632921	XM_018037800.2	XP_017893289.1
LOC108632921	XM_018037801.2	XP_017893290.1
LOC108632922	XM_018037803.2	XP_017893292.1
LOC108632923	XM_018037804.2	XP_017893293.1
LOC108632923	XM_018037805.2	XP_017893294.1
LOC108632924	XM_018037806.2	XP_017893295.1
LOC108632924	XM_018037807.2	XP_017893296.1
LOC108632924	XR_001916989.2	
LOC108632925	XM_026810776.1	XP_026666577.1
LOC108632925	XM_026810777.1	XP_026666578.1
LOC108632926	XM_018037809.2	XP_017893298.1
LOC108632926	XM_018037810.2	XP_017893299.1
LOC108632926	XM_026810779.1	XP_026666580.1
LOC108632927	XM_018037814.2	XP_017893303.1
LOC108632928	XM_018037811.2	XP_017893300.1
LOC108632928	XM_026810831.1	XP_026666632.1
LOC108632929	XM_018037813.2	XP_017893302.1
LOC108632930	XM_018037815.2	XP_017893304.1
LOC108632931	XM_018037816.2	XP_017893305.1
LOC108632931	XM_026810859.1	XP_026666660.1
LOC108632932	XM_018037817.2	XP_017893306.1
LOC108632932	XM_026810791.1	XP_026666592.1
LOC108632933	XM_018037819.2	XP_017893308.1
LOC108632933	XM_018037820.2	XP_017893309.1
LOC108632934	XM_018037821.1	XP_017893310.1
LOC108632934	XM_018037822.2	XP_017893311.1
LOC108632934	XM_018037824.1	XP_017893313.1
LOC108632934	XM_026810833.1	XP_026666634.1
LOC108632935	XM_018037825.2	XP_017893314.1
LOC108632936	XM_018037826.2	XP_017893315.1
LOC108632937	XM_018037827.2	XP_017893316.1
LOC108632938	XM_018037828.2	XP_017893317.1
LOC108632939	XM_018037829.2	XP_017893318.1
LOC108632940	XM_018037830.2	XP_017893319.1
LOC108632941	XM_018037835.2	XP_017893324.1
LOC108632941	XM_018037842.2	XP_017893331.1
LOC108632941	XM_018037847.2	XP_017893336.1
LOC108632941	XM_018037853.2	XP_017893342.1
LOC108632941	XM_026811002.1	XP_026666803.1
LOC108632941	XM_026811020.1	XP_026666821.1
LOC108632942	XM_018037831.2	XP_017893320.1
LOC108632942	XM_018037832.2	XP_017893321.1
LOC108632942	XM_018037833.2	XP_017893322.1
LOC108632942	XM_018037834.2	XP_017893323.1
LOC108632943	XM_018037836.2	XP_017893325.1
LOC108632943	XM_026810773.1	XP_026666574.1
LOC108632944	XM_018037837.2	XP_017893326.1
LOC108632944	XM_018037838.2	XP_017893327.1
LOC108632944	XM_018037839.2	XP_017893328.1
LOC108632945	XM_018037871.2	XP_017893360.1
LOC108632948	XM_026810867.1	XP_026666668.1
LOC108632949	XM_018037841.2	XP_017893330.2
LOC108632950	XM_018037843.2	XP_017893332.1
LOC108632950	XM_026810868.1	XP_026666669.1
LOC108632950	XM_026810869.1	XP_026666670.1
LOC108632951	XM_018037844.2	XP_017893333.1
LOC108632952	XM_018037845.1	XP_017893334.1
LOC108632953	XM_018037846.2	XP_017893335.1
LOC108632955	XM_018037848.2	XP_017893337.1
LOC108632956	XM_018037849.2	XP_017893338.1
LOC108632956	XM_026810871.1	XP_026666672.1
LOC108632957	XM_018037850.2	XP_017893339.1
LOC108632957	XM_026810873.1	XP_026666674.1
LOC108632959	XM_018037852.2	XP_017893341.2
LOC108632960	XM_026810958.1	XP_026666759.1
LOC108632961	XM_026810943.1	XP_026666744.1
LOC108632961	XM_026810944.1	XP_026666745.1
LOC108632961	XR_003388712.1	
LOC108632961	XR_003388713.1	
LOC108632962	XM_018037856.2	XP_017893345.1
LOC108632962	XM_026810953.1	XP_026666754.1
LOC108632962	XM_026810954.1	XP_026666755.1
LOC108632962	XR_003388714.1	
LOC108632962	XR_003388715.1	
LOC108632963	XM_026810959.1	XP_026666760.1
LOC108632964	XM_018037858.2	XP_017893347.1
LOC108632965	XM_018037859.2	XP_017893348.1
LOC108632966	XM_026810987.1	XP_026666788.1
LOC108632966	XM_026810988.1	XP_026666789.1
LOC108632966	XM_026810989.1	XP_026666790.1
LOC108632967	XM_018037864.2	XP_017893353.1
