GeneInfo	CA_N_007	CA_N_012	CA_N_030	CA_P_013	CA_P_041	CA_P_055	CA_SL_019	CA_SL_048	CA_SL_056	CA_SM_029	CA_SM_039	CA_SM_049
rna-XM_026817833.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817834.1	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC108630158	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033242.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033245.1	47	19	34	40	15	41	65	100	25	39	28	124
rna-XM_018033246.2	651	587	669	697	602	576	439	575	585	518	715	484
rna-XM_018033384.2	0	0	0	0	0	0	0	0	0	1	0	0
rna-XM_026817938.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817935.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033382.2	17	9	4	10	3	1	11	12	6	4	7	9
rna-XM_018033381.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033380.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033383.2	86	46	46	47	35	69	53	68	26	55	36	52
rna-XM_026817865.1	3	0	0	3	0	2	0	3	0	3	0	3
rna-XM_026817936.1	1	2	4	1	4	0	4	4	1	0	0	0
rna-XM_026817937.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033373.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033372.2	0	0	1	0	0	0	0	0	0	1	0	0
rna-XM_018033369.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033368.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033370.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817852.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033367.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817864.1	0	3	0	2	0	1	1	2	1	0	0	1
rna-XM_018033274.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817862.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033273.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817861.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817858.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817857.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817859.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033308.2	1	0	3	0	0	0	1	0	3	0	0	2
rna-XM_026817837.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817851.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817849.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033292.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817850.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817848.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817844.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817841.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817840.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817845.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817846.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817835.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817843.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817839.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033275.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033280.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817842.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033289.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817847.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817838.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817836.1	0	0	0	0	0	0	0	0	0	1	0	0
rna-XM_018033298.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817856.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033297.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817855.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817854.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817853.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033306.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033305.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817860.1	5	3	6	2	5	14	1	6	2	4	1	1
rna-XM_026817863.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033302.2	0	0	0	0	0	0	0	0	0	0	0	1
rna-XM_018033303.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033300.2	0	1	0	0	0	1	0	0	0	0	0	0
rna-XM_018033301.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389819.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033264.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033263.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033265.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033269.2	0	0	0	0	0	1	0	0	0	1	0	1
rna-XM_018033268.2	122	100	102	137	101	89	96	197	81	100	116	206
rna-XM_018033271.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033270.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033267.2	39	28	22	13	10	16	55	22	22	18	22	51
rna-XR_003389820.1	6	4	10	14	15	9	16	8	13	0	5	6
rna-XM_026817916.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817915.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817918.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817917.1	0	0	0	0	0	2	0	0	0	0	0	0
rna-XM_026817914.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817913.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817911.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817906.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817919.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817907.1	0	0	0	0	0	1	0	0	2	0	0	0
rna-XM_018033259.2	0	0	0	0	0	0	0	1	1	0	0	0
rna-XM_026817910.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817909.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817908.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389822.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817930.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817929.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817903.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817902.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033324.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033326.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817905.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033331.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033334.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817923.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033333.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033330.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033332.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033337.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033336.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033338.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033335.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817920.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033328.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033339.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817922.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033346.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033342.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817921.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033345.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033341.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033344.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033343.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817927.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817928.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817926.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033415.2	4	2	4	0	1	1	2	3	0	2	0	3
rna-XM_018033416.2	0	1	0	0	0	1	1	1	0	0	0	0
rna-XM_026817925.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817924.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817866.1	21	17	22	10	30	14	16	11	20	19	10	6
rna-XM_018033385.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033391.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817875.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817878.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033386.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817883.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817881.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817872.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817877.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817879.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817873.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817871.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817874.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817882.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817880.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817884.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817885.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817891.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033411.2	888	708	916	930	669	836	910	1203	826	811	780	996
rna-XM_018033412.2	321	493	384	559	413	291	389	482	399	321	432	417
rna-XM_026817889.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033410.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033406.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817886.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033409.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033407.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033408.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033354.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033357.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033356.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033358.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033365.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817888.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033361.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033359.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817887.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033360.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033362.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033363.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033364.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033254.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817933.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389823.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817931.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033347.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033348.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817932.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033349.2	0	0	2	0	0	0	0	2	0	0	0	1
rna-XM_026817934.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033350.2	393	271	309	339	266	348	342	442	310	283	304	425
rna-XM_018033351.2	4	21	22	31	15	6	3	9	8	6	13	4
rna-XM_018033402.2	125	84	97	111	68	96	143	116	90	102	89	130
rna-XM_018033405.2	95	93	110	70	80	69	95	117	78	76	49	98
rna-XM_026817869.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033403.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817870.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033250.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817867.1	0	1	0	1	0	1	7	2	0	0	0	4
rna-XM_018033375.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033378.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033374.2	0	7	3	8	7	0	1	2	0	6	0	1
rna-XM_018033256.2	143	75	120	139	71	118	162	181	94	116	121	198
rna-XM_018033419.2	2	3	2	7	3	3	2	7	3	4	2	6
rna-XM_026817868.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033420.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033418.2	3	2	3	3	2	0	1	7	0	1	2	0
rna-XM_018033421.2	40	42	44	28	36	26	41	36	23	38	35	57
rna-XM_018033423.2	10	12	8	5	5	4	7	11	5	7	7	11
rna-XM_018033322.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817899.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817898.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033318.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033319.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033314.2	17	6	13	9	12	13	32	28	14	11	7	16
rna-XM_018033321.2	3994	2972	4433	3321	2455	2896	2265	3441	2588	2690	2250	2978
rna-XM_026817901.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-NM_001365348.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-NM_001365347.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033310.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033312.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817892.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817893.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817894.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817896.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033313.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033309.2	227	112	161	145	93	181	253	245	126	135	125	296
rna-XM_018033257.2	0	0	0	0	0	0	0	0	0	0	0	1
rna-XM_026817897.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033252.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033253.2	0	0	0	0	0	2	0	0	0	0	0	0
rna-XM_018033425.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033426.2	564	226	475	369	182	437	473	631	273	361	286	682
rna-XM_018033428.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033430.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033432.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033431.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033433.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033435.2	1	3	0	0	4	1	1	3	2	4	1	1
rna-XM_018033429.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033436.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033438.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033645.2	5	8	6	30	18	5	42	2	9	15	7	38
rna-XM_018033666.2	0	1	1	1	2	1	7	4	1	3	2	1
rna-XM_026817995.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026818012.1	2	0	4	0	0	0	0	2	0	0	0	0
rna-XM_018033441.2	5	5	4	1	4	10	1	7	3	2	6	3
rna-XM_018033471.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026818000.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033462.2	1141	1517	1210	2025	716	912	1146	1500	1053	1330	1203	1459
rna-XR_003389825.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817954.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817961.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817956.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817960.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817963.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817958.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817957.1	0	0	0	2	0	0	0	2	1	0	1	0
rna-XM_026817955.1	0	0	0	0	1	0	0	0	2	0	0	0
rna-XM_026817962.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817959.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817964.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817967.1	5	8	1	3	2	4	0	4	24	5	10	3
rna-XR_003389826.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033657.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033658.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033660.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817965.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033650.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033652.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817966.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033659.2	1	0	1	2	1	4	0	1	6	0	2	0
rna-XM_018033611.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033612.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817941.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817940.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033683.2	48	28	65	70	62	43	53	59	55	56	60	73
rna-XM_018033648.2	0	0	0	0	0	0	0	0	0	0	1	0
rna-XM_026817973.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033647.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817970.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817972.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817971.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033649.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817969.1	12	1	2	1	2	1	0	1	0	0	0	3
rna-XM_026817968.1	0	0	1	0	0	0	0	0	0	0	3	0
rna-XM_018033443.1	36	17	125	14	152	4	15	6	27	4	21	11
rna-XM_018033460.2	0	0	1	0	0	1	1	2	1	0	0	1
rna-XM_018033697.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033696.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033695.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033694.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033698.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033581.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817942.1	2	6	0	3	1	5	2	9	3	2	3	1
rna-XM_018033578.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033582.2	107	67	102	54	66	105	85	93	111	69	86	148
rna-XM_018033577.2	457	262	383	465	190	407	611	615	190	295	469	1274
rna-XM_018033495.2	12	18	22	8	14	13	7	10	20	9	11	8
rna-XM_026817996.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817997.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026818013.1	2	0	0	0	1	1	2	1	1	0	0	0
rna-XM_018033642.2	34	18	12	12	17	23	47	60	28	27	67	56
rna-XM_018033574.2	162	147	201	172	127	112	164	183	137	138	136	255
rna-XM_018033569.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033570.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033568.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033572.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026818001.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033575.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033573.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389829.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026818004.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026818002.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033567.2	14	11	9	22	4	7	15	14	8	9	16	23
rna-XM_026818014.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026818003.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033637.2	133	39	82	78	44	140	435	283	93	77	116	725
rna-XM_018033636.2	36	11	28	16	21	21	29	40	18	14	21	32
rna-XM_018033641.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033640.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033480.2	4	8	5	1	4	4	4	5	1	1	2	2
rna-XM_018033690.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033689.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389833.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033622.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389835.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389834.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389836.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033623.2	706	579	651	544	466	689	371	708	437	462	445	830
rna-XM_026818032.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026818033.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033455.2	287	213	177	283	264	144	83	165	173	226	150	109
rna-XR_003389824.1	0	0	0	0	0	0	1	0	2	1	0	0
rna-XM_018033633.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033632.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033466.2	50	30	41	47	40	27	49	43	44	25	20	41
rna-XM_026817974.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033674.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033675.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817975.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033679.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033494.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817999.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033481.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033492.2	1	1	0	2	0	1	0	1	1	0	0	0
rna-XM_018033474.2	2	3	2	2	0	0	0	1	0	0	5	0
rna-XM_018033489.2	51	299	88	632	291	689	118	135	1342	611	179	61
rna-XM_018033475.2	85	59	71	34	56	64	22	54	64	66	61	34
rna-XM_018033671.2	7	13	15	13	15	14	13	17	24	6	12	11
rna-XM_018033672.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033538.2	0	1	3	5	1	0	3	0	4	3	2	2
rna-XM_018033540.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033544.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033546.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033549.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033547.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033545.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026818006.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033530.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033532.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033478.2	75	44	62	57	42	47	76	72	39	49	49	71
rna-XR_003389827.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XR_003389828.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817984.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033514.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817985.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817982.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817983.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817980.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817981.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817986.1	3	0	0	2	3	0	1	1	0	1	1	2
rna-XM_018033508.2	87	56	53	57	36	62	60	91	27	49	49	62
rna-XM_026817994.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033518.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033509.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817977.1	1463	897	1185	1101	783	998	1102	1391	983	881	899	1537
rna-XM_026817993.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033516.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033510.2	1220	698	1099	959	744	925	846	1193	879	771	730	1343
rna-XM_026817988.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817992.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817989.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817987.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817990.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033620.2	621	313	470	371	248	432	351	473	224	312	310	546
rna-XM_018033616.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033617.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033613.2	56	47	61	96	41	59	34	43	73	48	54	66
rna-XM_018033468.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033470.2	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_026817979.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033447.2	61	29	61	63	46	75	57	87	70	56	50	89
rna-XR_003389832.1	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_018033681.2	0	1	0	0	0	0	0	0	0	0	0	0
rna-XM_018033628.2	221	162	128	211	148	132	169	210	138	146	166	171
rna-XM_018033626.2	222	129	210	153	116	185	214	235	158	175	144	311
rna-XM_018033629.2	130	77	135	87	63	103	130	149	101	98	99	185
