GeneID	GeneInfo	Gene_Desc	AM_N_056	AM_N_068	AM_N_072	AM_P_053	AM_P_057	AM_P_061	AM_SL_050	AM_SL_054	AM_SL_058	AM_SM_051	AM_SM_059	AM_SM_075	Class
LOC724724	XM_026443249.1	ATP-dependent 6-phosphofructokinase	189	73	114	197	43	99	80	91	78	117	71	216	NA
LOC724724	XM_026443250.1	ATP-dependent 6-phosphofructokinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724724	XM_026443253.1	ATP-dependent 6-phosphofructokinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724724	XM_026443254.1	ATP-dependent 6-phosphofructokinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724724	XM_026443255.1	ATP-dependent 6-phosphofructokinase	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724724	XM_026443256.1	ATP-dependent 6-phosphofructokinase	8	2	2	6	1	4	6	0	4	7	9	16	NA
LOC724724	XM_026443257.1	ATP-dependent 6-phosphofructokinase	2	0	0	0	2	3	0	2	0	0	1	4	NA
LOC724727	XM_001120618.5	homeobox protein PKNOX2	29	4	4	11	4	4	3	5	9	6	11	11	NA
LOC724727	XM_006565194.3	homeobox protein PKNOX2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724727	XM_006565195.3	homeobox protein PKNOX2	3	1	1	3	1	2	0	2	0	1	1	3	NA
LOC724728	XM_001120619.4	NF-kappa-B essential modulator	1692	867	959	1249	697	1785	937	1369	1086	1548	1394	2210	NA
LOC724731	XM_001120622.5	kinesin 6B	0	0	0	0	0	0	0	0	0	0	1	0	NA
LOC724731	XM_006564938.3	kinesin 6B	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724732	XM_026445424.1	zinc finger protein DZIP1L	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724732	XM_026445425.1	zinc finger protein DZIP1L	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724733	XM_016916535.2	methionine--tRNA ligase, mitochondrial	465	160	194	301	85	257	125	155	199	245	145	340	NA
LOC724734	XM_001120626.4	hemicentin-1	5	0	0	0	0	0	0	0	0	0	0	1	NA
LOC724734	XM_006568788.2	hemicentin-1	0	0	0	0	0	1	0	1	0	1	0	1	NA
LOC724735	XM_006558338.3	endocuticle structural glycoprotein SgAbd-8-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724735	XM_006558339.3	endocuticle structural glycoprotein SgAbd-8-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724735	XM_006558340.2	endocuticle structural glycoprotein SgAbd-8-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724735	XM_006558341.3	endocuticle structural glycoprotein SgAbd-8-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724736	XM_006559124.3	semaphorin-1A	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724736	XM_006559125.3	semaphorin-1A	1	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724736	XM_016910718.2	semaphorin-1A	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724736	XM_026439024.1	semaphorin-1A	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724737	XM_026439737.1	trichohyalin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724737	XM_026439736.1	trichohyalin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724738	XM_006560574.3	bis(5'-adenosyl)-triphosphatase enpp4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724738	XM_006560575.3	bis(5'-adenosyl)-triphosphatase enpp4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724738	XM_006560576.3	bis(5'-adenosyl)-triphosphatase enpp4	15	11	13	12	6	19	16	16	8	11	17	32	NA
LOC724739	XM_016911581.2	zinc finger protein 260-like	23	13	16	16	10	19	7	21	20	29	28	32	NA
LOC724739	XM_026440161.1	zinc finger protein 260-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724739	XM_026440162.1	zinc finger protein 260-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724740	XM_003250957.4	fork head domain transcription factor slp2	70	23	45	60	26	51	14	58	21	47	25	65	NA
LOC724741	XM_001120633.5	lipase maturation factor 2	1130	847	564	901	428	1143	835	778	836	1240	966	1551	NonCanon
LOC724742	XM_006559776.3	probable methyltransferase-like protein 15 homolog	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC724742	XM_006559777.3	probable methyltransferase-like protein 15 homolog	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC724742	XM_026440689.1	probable methyltransferase-like protein 15 homolog	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC724743	XM_001120635.5	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724743	XM_006567777.3	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724743	XM_006567778.3	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724743	XM_006567780.3	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724743	XM_006567775.3	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724743	XM_006567776.3	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724743	XM_006567779.3	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724743	XM_006567781.3	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724743	XM_026440728.1	PRKC apoptosis WT1 regulator protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724744	XM_001120636.5	28S ribosomal protein S14, mitochondrial	2097	953	925	1287	590	1441	992	1287	1448	1659	1145	2386	NA
LOC724745	XM_006559899.1	transmembrane and TPR repeat-containing protein 1-like	4	2	0	6	1	0	5	5	1	3	2	2	NonCanon
LOC724747	XM_016912796.1	otoferlin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724747	XM_006570550.3	otoferlin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724747	XM_016912795.2	otoferlin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724747	XM_016912797.2	otoferlin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724749	XM_006565491.3	uncharacterized LOC724749	5	0	7	3	3	0	0	1	1	1	1	10	NA
LOC724749	XM_006565492.3	uncharacterized LOC724749	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724750	XM_026442579.1	ER membrane protein complex subunit 10	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724750	XM_026442577.1	ER membrane protein complex subunit 10	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724750	XM_026442578.1	ER membrane protein complex subunit 10	0	0	4	0	0	2	0	1	0	0	0	0	NA
LOC724752	XM_001120644.5	E3 ubiquitin-protein ligase TRIM71	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724752	XM_006558782.3	E3 ubiquitin-protein ligase TRIM71	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724752	XM_016916436.2	E3 ubiquitin-protein ligase TRIM71	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724756	XM_001119824.5	uncharacterized LOC724756	6164	1874	2074	6756	1384	9570	4379	9672	6788	13842	8848	15361	NA
LOC724757	XM_003251173.4	histone H4	823	325	335	435	135	405	254	275	649	434	301	686	NA
LOC724760	XM_001120657.5	G-protein coupled receptor Mth2	39	32	38	79	65	75	71	72	89	97	64	109	NA
LOC724760	XM_006568598.3	G-protein coupled receptor Mth2	103	103	45	122	72	133	137	187	106	150	132	176	NA
LOC724761	XM_001120658.5	uncharacterized LOC724761	326	108	133	250	95	161	141	157	182	321	143	421	NA
LOC724762	XM_001120659.5	ras-related protein Rab-28	318	119	164	188	95	146	137	226	138	223	105	352	NonCanon
LOC724763	XM_001120660.5	odorant receptor 9a	373	134	201	293	112	244	153	304	206	256	118	431	NA
LOC724765	XM_006558822.3	protein embryonic gonad	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724765	XM_016914543.2	protein embryonic gonad	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724765	XM_016914544.2	protein embryonic gonad	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724765	XM_026443094.1	protein embryonic gonad	14	7	3	10	2	5	7	2	5	6	5	15	NA
LOC724765	XM_026443092.1	protein embryonic gonad	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724765	XM_026443093.1	protein embryonic gonad	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724765	XR_003305384.1	protein embryonic gonad	10	2	1	12	7	9	9	7	7	20	10	59	NA
LOC724767	XM_001120664.5	sodium channel protein Nach	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724767	XM_006562901.3	sodium channel protein Nach	10	0	0	3	0	0	3	0	1	2	2	3	NA
LOC724767	XM_006562902.3	sodium channel protein Nach	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724768	XM_001120665.5	uncharacterized LOC724768	1608	608	560	1440	670	2359	864	1374	1248	1334	1338	2095	NA
LOC724769	XM_001120666.5	protein C10	204	111	102	144	120	159	116	174	153	190	98	268	NonCanon
LOC724770	XM_001120667.5	uncharacterized LOC724770	412	227	187	235	209	394	220	425	328	349	542	374	NA
LOC724772	XM_001120669.5	leucine-rich repeat neuronal protein 1	7233	4804	3375	6377	4149	11452	4055	6706	4498	8741	7727	8786	NA
LOC724773	XM_001120670.5	uncharacterized LOC724773	13	8	1	14	1	15	8	4	12	5	2	18	NA
LOC724775	XM_001120674.5	tudor domain-containing protein 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724775	XM_006569075.3	tudor domain-containing protein 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724776	XM_016910984.2	uncharacterized LOC724776	3	0	1	7	0	1	0	2	0	3	0	4	NA
LOC724776	XM_026446498.1	uncharacterized LOC724776	2	1	1	2	2	3	0	5	1	5	0	7	NA
LOC724778	XM_001120677.5	LIM/homeobox protein LMX-1.2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724778	XM_006560475.3	LIM/homeobox protein LMX-1.2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724778	XM_016911520.2	LIM/homeobox protein LMX-1.2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724779	XM_016911444.2	protein artichoke	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724779	XM_026439393.1	protein artichoke	49	35	30	31	26	13	44	41	14	32	30	33	NA
LOC724780	XM_001120679.5	G-protein coupled receptor Mth2	161	75	102	188	146	1920	269	406	385	410	739	728	NA
LOC724781	XM_001120680.5	uncharacterized LOC724781	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724781	XM_006567298.3	uncharacterized LOC724781	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724781	XM_006567299.3	uncharacterized LOC724781	0	0	0	0	2	2	3	0	1	0	2	0	NA
LOC724781	XM_006567300.3	uncharacterized LOC724781	0	0	0	0	2	4	1	0	0	2	3	3	NA
LOC724781	XM_016911931.2	uncharacterized LOC724781	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724781	XM_016911932.2	uncharacterized LOC724781	1	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724781	XM_026440098.1	uncharacterized LOC724781	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724783	XM_016912883.2	uncharacterized LOC724783	7	20	7	13	3	8	5	13	13	24	4	28	NA
LOC724784	XM_026441292.1	nuclear speckle splicing regulatory protein 1	838	422	492	759	440	1000	584	634	635	628	718	1026	NA
LOC724785	XM_001120684.5	ran-binding protein 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724785	XM_006564548.3	ran-binding protein 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724785	XM_006564549.3	ran-binding protein 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724785	XM_016913503.2	ran-binding protein 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724786	XM_001120685.4	zinc finger HIT domain-containing protein 3	330	170	162	213	114	219	154	219	217	251	151	404	NonCanon
LOC724787	XM_006558350.3	protein RUFY3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724787	XM_006558351.3	protein RUFY3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724787	XM_006558352.3	protein RUFY3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724787	XM_016913926.2	protein RUFY3	32	26	20	42	21	74	25	37	26	38	34	51	NA
LOC724789	XM_001120689.5	STAM-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724789	XM_006557936.2	STAM-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724789	XM_006557937.3	STAM-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724789	XM_016916574.1	STAM-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724790	XM_001120690.4	39S ribosomal protein L41, mitochondrial	610	192	226	433	148	334	218	376	293	409	301	659	NonCanon
LOC724791	XM_001120000.5	vitamin K epoxide reductase complex subunit 1-like protein 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724791	XM_006566413.3	vitamin K epoxide reductase complex subunit 1-like protein 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724792	XM_026446388.1	testin	0	0	0	0	0	0	0	0	3	0	0	0	NA
LOC724792	XM_026446389.1	testin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724793	XM_006562639.3	ubiquitin-conjugating enzyme E2-17 kDa	6072	2717	2623	4170	2292	5290	2628	5289	3741	5068	4235	7526	Canon
LOC724794	XM_001119891.5	multifunctional methyltransferase subunit TRM112-like protein	481	200	218	313	153	280	181	346	293	303	274	432	NonCanon
LOC724795	XM_001120697.5	WASH complex subunit 1	321	189	164	238	168	269	159	231	206	207	274	377	NA
LOC724796	XM_001120698.5	homeobox protein SIX6	0	0	2	5	0	0	3	0	0	1	2	0	NA
LOC724798	XM_026441778.1	tRNA (guanine(10)-N2)-methyltransferase homolog	0	2	2	2	0	2	1	0	2	2	4	4	NonCanon
LOC724798	XM_026441784.1	tRNA (guanine(10)-N2)-methyltransferase homolog	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC724799	XM_001120701.5	(E3-independent) E2 ubiquitin-conjugating enzyme UBE2O	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724799	XM_006557461.3	(E3-independent) E2 ubiquitin-conjugating enzyme UBE2O	29	15	22	22	21	39	36	31	39	26	41	44	NA
LOC724799	XM_006557462.3	(E3-independent) E2 ubiquitin-conjugating enzyme UBE2O	1	0	0	1	0	0	0	0	0	0	0	0	NA
LOC724801	XM_001120703.5	brain-specific homeobox protein homolog	0	0	0	0	0	4	1	0	0	0	0	0	NA
LOC724802	XM_006566930.2	protein Asterix	474	232	226	300	101	288	221	183	266	248	192	370	NA
LOC724803	XM_001120705.5	neprilysin-4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724803	XM_016915898.2	neprilysin-4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724803	XM_016915899.2	neprilysin-4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724803	XM_016915900.2	neprilysin-4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724804	XM_026445091.1	dymeclin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724804	XM_026445089.1	dymeclin	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724804	XM_026445088.1	dymeclin	38	16	22	48	19	22	18	28	8	36	30	39	NA
LOC724804	XM_026445090.1	dymeclin	0	0	0	0	0	1	0	0	0	0	0	1	NA
LOC724806	XM_026445621.1	dynein heavy chain 8, axonemal	11	5	8	4	7	11	9	7	5	10	6	5	NA
LOC724807	XM_016917086.2	protein FAM32A-like	561	345	305	573	327	982	510	588	591	526	588	895	NA
LOC724808	XM_001120710.4	lactoylglutathione lyase	560	270	350	445	291	468	309	386	388	460	566	572	NA
LOC724808	XM_026439289.1	lactoylglutathione lyase	1	1	0	4	0	2	0	2	1	1	0	2	NA
LOC724809	XM_026439800.1	WD repeat-containing protein 46	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC724809	XM_006558394.3	WD repeat-containing protein 46	0	0	0	0	0	0	0	0	0	0	0	0	NonCanon
LOC724810	XM_001120712.5	probable serine/threonine-protein kinase dyrk2	297	190	156	236	191	253	204	343	230	306	354	401	NA
LOC724811	XM_026439886.1	kynurenine--oxoglutarate transaminase 3-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724811	XM_026439885.1	kynurenine--oxoglutarate transaminase 3-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724811	XM_026439888.1	kynurenine--oxoglutarate transaminase 3-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724816	XM_026441150.1	carboxypeptidase D	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724816	XM_026441151.1	carboxypeptidase D	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724817	XM_006558803.3	jerky protein homolog-like	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724817	XM_016913109.2	jerky protein homolog-like	0	0	1	3	0	2	0	1	0	1	2	0	NA
LOC724819	XM_001120720.5	mitotic spindle assembly checkpoint protein MAD1	477	313	297	432	253	503	397	509	378	495	602	682	NA
LOC724822	XM_026443288.1	glucose-fructose oxidoreductase domain-containing protein 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724822	XM_026443289.1	glucose-fructose oxidoreductase domain-containing protein 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724822	XM_026443290.1	glucose-fructose oxidoreductase domain-containing protein 2	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724823	XM_026441751.1	basement membrane-specific heparan sulfate proteoglycan core protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724823	XM_026441752.1	basement membrane-specific heparan sulfate proteoglycan core protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724823	XM_026441753.1	basement membrane-specific heparan sulfate proteoglycan core protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724823	XM_026441754.1	basement membrane-specific heparan sulfate proteoglycan core protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724823	XM_026441755.1	basement membrane-specific heparan sulfate proteoglycan core protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724825	XR_001703590.1	glycine-rich RNA-binding protein 7	13	1	1	60	6	19	7	16	2	23	29	51	NA
LOC724826	XM_001120727.5	protein EFR3 homolog cmp44E	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724826	XM_006571754.3	protein EFR3 homolog cmp44E	0	0	0	1	0	0	1	0	0	1	0	0	NA
LOC724827	XM_001120728.5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	860	347	293	628	228	508	379	655	535	701	390	1113	NonCanon
LOC724829	XM_001120067.5	immediate early response 3-interacting protein 1	673	234	282	390	129	352	240	392	309	399	255	643	NA
LOC724830	XM_026440329.1	uncharacterized LOC724830	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724830	XM_026440330.1	uncharacterized LOC724830	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724830	XM_026440328.1	uncharacterized LOC724830	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724830	XM_026440331.1	uncharacterized LOC724830	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724831	XM_026440737.1	uncharacterized LOC724831	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724831	XM_006572025.3	uncharacterized LOC724831	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724831	XM_026440733.1	uncharacterized LOC724831	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724831	XM_026440734.1	uncharacterized LOC724831	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724831	XM_026440735.1	uncharacterized LOC724831	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724831	XM_026440736.1	uncharacterized LOC724831	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724831	XM_026440738.1	uncharacterized LOC724831	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724832	XM_003251623.4	innexin inx2	1250	1290	845	1006	1296	4539	1391	1727	1089	2072	3632	1989	NA
LOC724835	XM_026440859.1	uncharacterized LOC724835	396	433	205	293	201	398	265	348	189	329	316	454	NA
LOC724838	XM_026443365.1	uncharacterized LOC724838	12310	3405	4812	7829	2145	4605	2786	7543	3575	5869	5456	9163	NA
LOC724842	XM_001120746.5	elongator complex protein 5	0	0	1	0	0	0	0	0	0	0	0	0	NA
LOC724842	XM_006566634.3	elongator complex protein 5	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724843	XM_006560802.3	uncharacterized LOC724843	2	3	0	0	3	2	2	4	2	5	6	3	NA
LOC724843	XM_006560803.3	uncharacterized LOC724843	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724846	XM_006563003.3	uncharacterized LOC724846	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724846	XM_006563004.3	uncharacterized LOC724846	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724846	XM_016916384.2	uncharacterized LOC724846	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724847	XM_006560974.3	uncharacterized LOC724847	0	1	0	0	0	0	0	0	0	0	0	0	NA
LOC724847	XM_006560976.3	uncharacterized LOC724847	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724847	XM_001120751.5	uncharacterized LOC724847	1	0	2	0	0	1	0	1	1	1	0	0	NA
LOC724847	XM_006560975.3	uncharacterized LOC724847	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724850	XM_001120754.5	BRO1 domain-containing protein BROX	153	97	86	107	100	179	153	106	110	213	185	212	NA
LOC724851	XM_001120755.5	LIM domain only protein 3	0	0	0	0	0	0	0	1	0	0	0	0	NA
LOC724851	XM_006568208.3	LIM domain only protein 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724851	XM_006568209.3	LIM domain only protein 3	0	2	0	2	0	1	0	1	0	0	1	1	NA
LOC724851	XM_006568210.3	LIM domain only protein 3	0	0	0	0	0	0	1	1	0	0	0	0	NA
LOC724851	XM_016910799.2	LIM domain only protein 3	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724852	XM_006568779.3	LHFPL tetraspan subfamily member 6 protein	1	0	0	2	0	0	0	0	0	0	0	1	NA
LOC724852	XM_006568778.2	LHFPL tetraspan subfamily member 6 protein	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724853	XM_001120757.5	probable G-protein coupled receptor Mth-like 1	671	209	237	439	282	419	317	712	414	547	353	730	NA
LOC724855	XM_006569333.3	BRISC and BRCA1-A complex member 1	456	213	259	380	146	342	233	314	291	385	309	600	NA
LOC724856	XM_001120760.5	uncharacterized LOC724856	223	111	106	205	107	164	119	167	155	185	150	300	NA
LOC724859	XM_016912612.2	myosin 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724859	XM_016912614.2	myosin 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724859	XM_016912615.2	myosin 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724859	XM_016912616.2	myosin 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724859	XM_016912613.2	myosin 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724859	XM_026441123.1	myosin 9	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724860	XM_016912756.2	probable cytochrome P450 301a1, mitochondrial	38	14	21	20	15	27	26	44	23	26	5	36	NA
LOC724861	XM_006570912.3	transcription factor Maf	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724861	XM_016912897.2	transcription factor Maf	0	2	0	0	0	0	4	1	0	1	0	0	NA
LOC724862	XM_001120765.5	nuclear envelope integral membrane protein 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724862	XM_006560836.3	nuclear envelope integral membrane protein 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724862	XM_006560837.3	nuclear envelope integral membrane protein 1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724863	XM_026441724.1	RNA polymerase II subunit B1 CTD phosphatase Rpap2	274	219	171	268	181	407	219	283	205	339	395	372	NonCanon
LOC724864	XM_016913677.2	TWiK family of potassium channels protein 18	3	4	1	1	1	1	2	4	1	0	2	1	NA
LOC724864	XM_016913678.2	TWiK family of potassium channels protein 18	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724865	XM_026445673.1	ABC transporter G family member 20	0	0	0	0	0	0	0	0	0	0	0	2	NonCanon
LOC724865	XM_026445672.1	ABC transporter G family member 20	260	62	136	122	88	38	47	66	63	124	125	116	NonCanon
LOC724867	XM_001120770.5	elongation of very long chain fatty acids protein AAEL008004	10	3	5	10	10	4	4	11	6	21	12	12	NA
LOC724868	XM_006562152.3	40S ribosomal protein S11	9336	3691	3609	5244	2730	5581	3498	5962	5217	6485	4382	9449	NA
LOC724869	XM_001120014.5	histone H2B	76	73	84	90	87	107	71	46	71	90	146	149	NA
LOC724870	XM_006569704.3	NADPH--cytochrome P450 reductase	0	0	0	0	0	0	0	0	0	0	1	0	NA
LOC724870	XM_006569706.3	NADPH--cytochrome P450 reductase	0	0	0	3	1	1	0	0	1	1	1	0	NA
LOC724870	XM_016913523.2	NADPH--cytochrome P450 reductase	0	2	1	2	0	0	0	0	0	2	1	0	NA
LOC724870	XM_026442053.1	NADPH--cytochrome P450 reductase	20	32	15	25	13	24	29	28	24	36	53	38	NA
LOC724872	XM_001120083.5	uncharacterized LOC724872	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724872	XM_016914461.2	uncharacterized LOC724872	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724872	XM_026443241.1	uncharacterized LOC724872	3	2	0	1	0	3	0	0	1	0	1	0	NA
LOC724872	XM_016914459.2	uncharacterized LOC724872	0	0	0	0	1	0	0	0	0	0	0	0	NA
LOC724873	XM_001120025.5	ras-related protein Rab-7a	2271	1643	1363	1502	1284	2290	1942	1789	1770	2852	2994	2737	Canon
LOC724874	XM_003249306.4	facilitated trehalose transporter Tret1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724874	XM_006558561.3	facilitated trehalose transporter Tret1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724874	XM_016910716.2	facilitated trehalose transporter Tret1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724874	XM_026446048.1	facilitated trehalose transporter Tret1	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724875	XM_003251212.4	corepressor interacting with RBPJ 1	374	274	225	298	274	418	300	324	324	361	512	559	NA
LOC724876	XM_006558970.3	SET and MYND domain-containing protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724876	XM_006558971.3	SET and MYND domain-containing protein 4	3	0	0	0	0	0	0	2	0	1	2	3	NA
LOC724876	XM_016915019.2	SET and MYND domain-containing protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724876	XM_026444079.1	SET and MYND domain-containing protein 4	0	0	0	0	0	0	0	0	0	0	0	0	NA
LOC724877	XM_026443645.1	integral membrane protein GPR155	0	0	0	0	0	0	0	0	0	0	0	0	NA
